UUID;Version;Name;Kategorie;Konformität;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET
00b700ef-2d55-4434-b91d-c97cc1f85d40;00.02.000;SCHÜCO ADS 75.SI;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;79536b45-e47b-efed-8221-926f42a4d561;Schüco ADS 75.SI B x H: 1100 mm x 2200 mm;;;;;;;;D;-135,52;-0,00000673;-0,0344;-0,542;-0,0315;-0,000264;-1440,33;0;0;-578,1;0;0;-1887,05;0;0;0;-1,17;-0,000000299;-31,77;-0,184;0;87,5;0;0;0
8db37c49-5e41-43b6-8c20-1bc646afda62;00.02.000;SCHÜCO ADS 80 FR 60;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;7b7c11b4-05a8-90ff-ff69-a540380a2411;Schüco ADS 80 FR 60 B x H: 1100 mm x 2200 mm;;;;;;;;A1-A3;629,63;0,0000129;0,128;2,81;0,292;0,00487;8209,25;2127,72;0;2127,72;9425,46;64,93;9490,39;16,92;0;0;3,75;0,904;76,24;0,525;0;0;0;0;0
8db37c49-5e41-43b6-8c20-1bc646afda62;00.02.000;SCHÜCO ADS 80 FR 60;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;7b7c11b4-05a8-90ff-ff69-a540380a2411;Schüco ADS 80 FR 60 B x H: 1100 mm x 2200 mm;;;;;;;;A4;0,113;5,21E-13;-0,0000774;0,000278;0,0000644;7,54E-09;1,56;0;0;0,0887;0;0;1,57;0;0;0;0,000222;0,000000118;0,000132;0,00000224;0;0;0;0;0
8db37c49-5e41-43b6-8c20-1bc646afda62;00.02.000;SCHÜCO ADS 80 FR 60;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;7b7c11b4-05a8-90ff-ff69-a540380a2411;Schüco ADS 80 FR 60 B x H: 1100 mm x 2200 mm;;;;;;;;B6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8db37c49-5e41-43b6-8c20-1bc646afda62;00.02.000;SCHÜCO ADS 80 FR 60;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;7b7c11b4-05a8-90ff-ff69-a540380a2411;Schüco ADS 80 FR 60 B x H: 1100 mm x 2200 mm;;;;;;;;C4;4,42;1,51E-11;0,000305;0,0032;0,000481;0,000000202;6,53;0;0;0,785;0;0;6,85;0;0;0;0,00931;0,000000143;28,53;0,000126;0;0;0;5,42;12,5
8db37c49-5e41-43b6-8c20-1bc646afda62;00.02.000;SCHÜCO ADS 80 FR 60;'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;7b7c11b4-05a8-90ff-ff69-a540380a2411;Schüco ADS 80 FR 60 B x H: 1100 mm x 2200 mm;;;;;;;;D;-189,31;-0,00000989;-0,0479;-0,775;-0,0443;-0,000342;-1991,77;0;0;-833,24;0;0;-2626,17;0;0;0;-1,7;-0,00000031;-46,52;-0,261;0;123,9;0;0;0
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI+;'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI+ B x H: 1230 mm x 1480 mm;;;;;;;;A1-A3;251,65;0,00000561;0,0892;0,863;0,109;0,00468;3248,38;611,3;0;611,3;3452,98;286,92;3739,9;7,47;0;0;1,36;0,000171;33,36;0,201;0;0;0;0;0
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI+;'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI+ B x H: 1230 mm x 1480 mm;;;;;;;;A4;0,0573;2,63E-13;-0,0000391;0,00014;0,0000326;3,81E-09;0,788;0;0;0,0448;0;0;0,791;0;0;0;0,000112;5,98E-08;0,0000665;0,00000113;0;0;0;0;0
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI+;'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI+ B x H: 1230 mm x 1480 mm;;;;;;;;B6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI+;'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI+ B x H: 1230 mm x 1480 mm;;;;;;;;C4;16,68;4,74E-11;0,0004;0,00891;0,00141;0,000000291;4,03;0;0;0,5;0;0;4,55;0;0;0;0,0419;1,99E-08;1,73;0,000207;0;0;0;32,32;74,61
6adf0159-37a0-47d0-86d4-54d193b1a3e1;00.02.000;SCHÜCO AWS 75.SI+;'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium';'DIN EN 15804' / 'ISO 14025';average dataset;1;pcs.;eda250db-e8fc-efa2-e9f6-ec61731a254e;Schüco AWS 75.SI+ B x H: 1230 mm x 1480 mm;;;;;;;;D;-92,74;-0,0000043;-0,0227;-0,358;-0,0211;-0,00343;-1007,08;0;0;-394,25;0;0;-1321,93;0;0;0;-0,802;-0,0000252;-20,12;-0,129;0;64,55;0;0;0
279613ea-381d-414d-9d35-a7622c3d4bf9;00.02.000;WDVS mit EPS Dämmplatte geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;5b40b521-c303-8cc9-6fac-34bd54f45a4c;1 m² WDVS, EPS geklebt, mit 160 mm Dämmstoffdicke, 13,8 kg/m²;;13,8;;;;;0,072;A1-A3;18,4809;5,5925E-08;0,0651047;0,072616;0,0050208;0,000049178;380,957;27,962;0,352;27,962;278,071;124,699;402,779;0;0;0;;;;;0;0;0;0;0
279613ea-381d-414d-9d35-a7622c3d4bf9;00.02.000;WDVS mit EPS Dämmplatte geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;5b40b521-c303-8cc9-6fac-34bd54f45a4c;1 m² WDVS, EPS geklebt, mit 160 mm Dämmstoffdicke, 13,8 kg/m²;;13,8;;;;;0,072;C2;0,06947;1,444E-13;-0,00006058;0,0001803;0,00004525;5,278E-09;0,9489;0,06467;0;0,06467;0,9523;0;0,9523;0;0;0;0,00009767;1,225E-07;0,0001177;0,000001289;0;0;0;0;0
279613ea-381d-414d-9d35-a7622c3d4bf9;00.02.000;WDVS mit EPS Dämmplatte geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;5b40b521-c303-8cc9-6fac-34bd54f45a4c;1 m² WDVS, EPS geklebt, mit 160 mm Dämmstoffdicke, 13,8 kg/m²;;13,8;;;;;0,072;C3;8,742;2,381E-12;0,00009723;0,0007194;0,0001656;1,209E-07;1,565;0,2214;0;0,2214;120,148;-118,464;1,684;0;0;0;0,01666;5,265E-08;0,00953;0,00004718;0;0;0;13,53;32,81
279613ea-381d-414d-9d35-a7622c3d4bf9;00.02.000;WDVS mit EPS Dämmplatte geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;5b40b521-c303-8cc9-6fac-34bd54f45a4c;1 m² WDVS, EPS geklebt, mit 160 mm Dämmstoffdicke, 13,8 kg/m²;;13,8;;;;;0,072;C4;0,1841;1,81E-12;0,000106;0,001103;0,0001501;6,359E-08;2,393;0,282;0;0,282;2,479;0;2,479;0;0;0;0,0005048;5,67E-08;11,48;0,00003424;0;0;0;0;0
279613ea-381d-414d-9d35-a7622c3d4bf9;00.02.000;WDVS mit EPS Dämmplatte geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;5b40b521-c303-8cc9-6fac-34bd54f45a4c;1 m² WDVS, EPS geklebt, mit 160 mm Dämmstoffdicke, 13,8 kg/m²;;13,8;;;;;0,072;D;-4,456;-1,373E-10;-0,0005208;-0,004751;-0,0007417;-0,000001119;-57,88;-11,57;0;-11,57;-64,88;0;-64,88;0;0;0;-0,008696;-4,101E-08;-0,03061;-0,002781;0;0;0;0;0
8d6e3557-1c45-458e-a7cd-2964d6339c7e;00.02.000;WDVS mit EPS geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;08221b9d-a35a-a89c-8974-8c3310f14307;1 m² WDVS EPS geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 14,1 kg/m²;;14,1;;;;;0,071;A1-A3;20,0716;5,60949E-08;0,0657247;0,0785094;0,00561176;0,00011658;404,278;32,1282;0,352;32,1282;298,117;130,115;428,297;0,0236885;0;0;;;;;0;0;0;0;0
8d6e3557-1c45-458e-a7cd-2964d6339c7e;00.02.000;WDVS mit EPS geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;08221b9d-a35a-a89c-8974-8c3310f14307;1 m² WDVS EPS geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 14,1 kg/m²;;14,1;;;;;0,071;C2;0,07093;1,475E-13;-0,00006185;0,0001841;0,0000462;5,389E-09;0,9688;0,06602;0;0,06602;0,9722;0;0,9722;0;0;0;0,00009971;1,251E-07;0,0001202;0,000001316;0;0;0;0;0
8d6e3557-1c45-458e-a7cd-2964d6339c7e;00.02.000;WDVS mit EPS geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;08221b9d-a35a-a89c-8974-8c3310f14307;1 m² WDVS EPS geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 14,1 kg/m²;;14,1;;;;;0,071;C3;8,742;2,381E-12;0,00009723;0,0007194;0,0001656;1,209E-07;1,565;0,2214;0;0,2214;125,293;-123,609;1,684;0;0;0;0,01666;5,265E-08;0,00953;0,00004718;0;0;0;13,53;32,81
8d6e3557-1c45-458e-a7cd-2964d6339c7e;00.02.000;WDVS mit EPS geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;08221b9d-a35a-a89c-8974-8c3310f14307;1 m² WDVS EPS geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 14,1 kg/m²;;14,1;;;;;0,071;C4;0,1841;1,81E-12;0,000106;0,001103;0,0001501;6,359E-08;2,393;0,282;0;0,282;2,479;0;2,479;0;0;0;0,0005048;5,67E-08;11,48;0,00003424;0;0;0;0;0
8d6e3557-1c45-458e-a7cd-2964d6339c7e;00.02.000;WDVS mit EPS geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;08221b9d-a35a-a89c-8974-8c3310f14307;1 m² WDVS EPS geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 14,1 kg/m²;;14,1;;;;;0,071;D;-4,456;-1,373E-10;-0,0005208;-0,004751;-0,0007417;-0,000001119;-57,88;-11,57;0;-11,57;-64,88;0;-64,88;0;0;0;-0,008696;-4,101E-08;-0,03061;-0,002781;0;0;0;0;0
cc522095-42b9-49ef-ae6e-2d39cd851513;00.03.000;WDVS mit Mineralfaser Dämmplatte geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;e749cd0e-0f5a-2bae-a36c-11596471c6b4;1 m² WDVS Mineralwolle, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 30,6 kg/m²;;30,6;;;;;0,033;A1-A3;24,7108;3,581E-07;0,00854086;0,171148;0,0228223;9,49693E-05;330,27;40,8423;9,10196;48,6731;324,941;34,973;359,972;4,68479;0,255319;5,78655;;;;;0;0;0;0;0
cc522095-42b9-49ef-ae6e-2d39cd851513;00.03.000;WDVS mit Mineralfaser Dämmplatte geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;e749cd0e-0f5a-2bae-a36c-11596471c6b4;1 m² WDVS Mineralwolle, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 30,6 kg/m²;;30,6;;;;;0,033;C2;0,1535;3,191E-13;-0,0001339;0,0003985;0,00009999;1,166E-08;2,097;0,1429;0;0,1429;2,104;0;2,104;0;0;0;0,0002158;2,708E-07;0,0002601;0,000002849;0;0;0;0;0
cc522095-42b9-49ef-ae6e-2d39cd851513;00.03.000;WDVS mit Mineralfaser Dämmplatte geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;e749cd0e-0f5a-2bae-a36c-11596471c6b4;1 m² WDVS Mineralwolle, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 30,6 kg/m²;;30,6;;;;;0,033;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cc522095-42b9-49ef-ae6e-2d39cd851513;00.03.000;WDVS mit Mineralfaser Dämmplatte geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;e749cd0e-0f5a-2bae-a36c-11596471c6b4;1 m² WDVS Mineralwolle, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 30,6 kg/m²;;30,6;;;;;0,033;C4;0,491;4,826E-12;0,0002826;0,002941;0,0004001;1,696E-07;6,381;0,752;0;0,752;6,611;0;6,611;0;0;0;0,001346;1,512E-07;30,61;0,00009132;0;0;0;0;0
cc522095-42b9-49ef-ae6e-2d39cd851513;00.03.000;WDVS mit Mineralfaser Dämmplatte geklebt und gedübelt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;e749cd0e-0f5a-2bae-a36c-11596471c6b4;1 m² WDVS Mineralwolle, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 30,6 kg/m²;;30,6;;;;;0,033;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3110be3a-bfc8-4c7b-96aa-b52cfe037f6d;00.02.000;WDVS mit Mineralfaser Lamellen- Dämmplatten geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;7e072979-c126-1cb5-ffe1-cf8ab30b1092;1 m² WDVS Mineralwolle-Lamelle geklebt, mit 180 mm Dämmstoffdicke, 31,1 kg/m²;;31,1;;;;;0,032;A1-A3;26,3622;3,69213E-07;0,00962954;0,197245;0,0244779;7,07659E-05;370,879;47,842;9,64883;56,1623;365,053;38,9945;404,067;4,96376;0,271277;6,14999;;;;;0;0;0;0;0
3110be3a-bfc8-4c7b-96aa-b52cfe037f6d;00.02.000;WDVS mit Mineralfaser Lamellen- Dämmplatten geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;7e072979-c126-1cb5-ffe1-cf8ab30b1092;1 m² WDVS Mineralwolle-Lamelle geklebt, mit 180 mm Dämmstoffdicke, 31,1 kg/m²;;31,1;;;;;0,032;C2;0,1561;3,245E-13;-0,0001361;0,0004051;0,0001017;1,186E-08;2,132;0,1453;0;0,1453;2,139;0;2,139;0;0;0;0,0002194;2,753E-07;0,0002645;0,000002896;0;0;0;0;0
3110be3a-bfc8-4c7b-96aa-b52cfe037f6d;00.02.000;WDVS mit Mineralfaser Lamellen- Dämmplatten geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;7e072979-c126-1cb5-ffe1-cf8ab30b1092;1 m² WDVS Mineralwolle-Lamelle geklebt, mit 180 mm Dämmstoffdicke, 31,1 kg/m²;;31,1;;;;;0,032;C3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3110be3a-bfc8-4c7b-96aa-b52cfe037f6d;00.02.000;WDVS mit Mineralfaser Lamellen- Dämmplatten geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;7e072979-c126-1cb5-ffe1-cf8ab30b1092;1 m² WDVS Mineralwolle-Lamelle geklebt, mit 180 mm Dämmstoffdicke, 31,1 kg/m²;;31,1;;;;;0,032;C4;0,4992;4,907E-12;0,0002874;0,00299;0,0004068;1,724E-07;6,487;0,7645;0;0,7645;6,721;0;6,721;0;0;0;0,001369;1,537E-07;31,12;0,00009284;0;0;0;0;0
3110be3a-bfc8-4c7b-96aa-b52cfe037f6d;00.02.000;WDVS mit Mineralfaser Lamellen- Dämmplatten geklebt;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;7e072979-c126-1cb5-ffe1-cf8ab30b1092;1 m² WDVS Mineralwolle-Lamelle geklebt, mit 180 mm Dämmstoffdicke, 31,1 kg/m²;;31,1;;;;;0,032;D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fa3a0f7d-842b-4161-a83e-04c690248185;00.02.000;WDVS mit Schienenbefestigung;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4bb942bb-f661-4b82-e565-c7860f6774f3;1 m² WDVS EPS mit Schiene, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 10,9 kg/m²;;10,9;;;;;0,092;A1-A3;19,4631;4,43489E-08;0,0663046;0,0743985;0,00510104;6,10402E-05;418,935;31,8119;0,352;31,8119;304,594;139,845;444,416;0,00714061;0;0;;;;;0;0;0;0;0
fa3a0f7d-842b-4161-a83e-04c690248185;00.02.000;WDVS mit Schienenbefestigung;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4bb942bb-f661-4b82-e565-c7860f6774f3;1 m² WDVS EPS mit Schiene, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 10,9 kg/m²;;10,9;;;;;0,092;C2;0,0545;1,133E-13;-0,00004752;0,0001415;0,0000355;4,141E-09;0,7444;0,05073;0;0,05073;0,7471;0;0,7471;0;0;0;0,00007662;9,613E-08;0,00009236;0,000001011;0;0;0;0;0
fa3a0f7d-842b-4161-a83e-04c690248185;00.02.000;WDVS mit Schienenbefestigung;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4bb942bb-f661-4b82-e565-c7860f6774f3;1 m² WDVS EPS mit Schiene, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 10,9 kg/m²;;10,9;;;;;0,092;C3;8,734;2,292E-12;0,00008855;0,0006599;0,0001513;1,056E-07;1,402;0,2088;0;0,2088;134,37;-132,853;1,517;0;0;0;0,01661;4,073E-08;0,009451;0,00004556;0;0;0;13,53;32,81
fa3a0f7d-842b-4161-a83e-04c690248185;00.02.000;WDVS mit Schienenbefestigung;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4bb942bb-f661-4b82-e565-c7860f6774f3;1 m² WDVS EPS mit Schiene, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 10,9 kg/m²;;10,9;;;;;0,092;C4;0,1316;1,293E-12;0,00007575;0,0007882;0,0001072;4,545E-08;1,71;0,2015;0;0,2015;1,772;0;1,772;0;0;0;0,0003608;4,052E-08;8,204;0,00002447;0;0;0;0;0
fa3a0f7d-842b-4161-a83e-04c690248185;00.02.000;WDVS mit Schienenbefestigung;'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;4bb942bb-f661-4b82-e565-c7860f6774f3;1 m² WDVS EPS mit Schiene, geklebt und gedübelt, mit 160 mm Dämmstoffdicke, 10,9 kg/m²;;10,9;;;;;0,092;D;-4,456;-1,373E-10;-0,0005208;-0,004751;-0,0007417;-0,000001119;-57,88;-11,57;0;-11,57;-64,88;0;-64,88;0;0;0;-0,008696;-4,101E-08;-0,03061;-0,002781;0;0;0;0;0
32a6bd28-a244-4e5e-8ae1-11eced62c58e;00.05.000;JACKOBOARD®;'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b9c6eef6-2b93-29cf-e361-be1808295fc1;1 m² JACKOBOARD-Platte mit 20 mm Dicke (3,42 kg/m²);;;170;;;;0,292;A1-A3;4,771;1,048E-08;0,00261;0,01023;0,001172;0,00001738;88,95;7,959;0;7,959;59,77;33,7;93,47;0;0,000471;0,004946;0,01613;0,0002631;0,3125;0,001808;0;0;0;0;0
32a6bd28-a244-4e5e-8ae1-11eced62c58e;00.05.000;JACKOBOARD®;'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b9c6eef6-2b93-29cf-e361-be1808295fc1;1 m² JACKOBOARD-Platte mit 20 mm Dicke (3,42 kg/m²);;;170;;;;0,292;A4;0,1565;1,01E-13;-0,0001232;0,0003535;0,00007769;5,596E-09;2,172;0,007372;0;0,007372;2,177;0;2,177;0;0;0;0,00000968;7,679E-10;0,00001618;0,000002007;0;0;0;0;0
32a6bd28-a244-4e5e-8ae1-11eced62c58e;00.05.000;JACKOBOARD®;'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b9c6eef6-2b93-29cf-e361-be1808295fc1;1 m² JACKOBOARD-Platte mit 20 mm Dicke (3,42 kg/m²);;;170;;;;0,292;C2;0,03569;7,36E-14;-0,00002786;0,00008634;0,00002164;2,691E-09;0,4836;0,03296;0;0,03296;0,4853;0;0,4853;0;0;0;0,00004977;6,245E-08;0,00005999;0,000000657;0;0;0;0;0
32a6bd28-a244-4e5e-8ae1-11eced62c58e;00.05.000;JACKOBOARD®;'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b9c6eef6-2b93-29cf-e361-be1808295fc1;1 m² JACKOBOARD-Platte mit 20 mm Dicke (3,42 kg/m²);;;170;;;;0,292;C4;2,147;9,551E-13;0,0000405;0,000385;0,00006185;3,586E-08;0,7995;0,1119;0;0,1119;27,687;-26,84;0,8466;0;0;0;0,004124;7,214E-08;2,808;0,0000187;0;0;0;3,29;7,98
32a6bd28-a244-4e5e-8ae1-11eced62c58e;00.05.000;JACKOBOARD®;'Dämmstoffe' / 'Extrudiertes Polystyrol (XPS)' / 'XPS weiß';'DIN EN 15804' / 'ISO 14025';average dataset;1;qm;b9c6eef6-2b93-29cf-e361-be1808295fc1;1 m² JACKOBOARD-Platte mit 20 mm Dicke (3,42 kg/m²);;;170;;;;0,292;D;-1,085;-3,338E-11;-0,0001267;-0,001155;-0,0001804;-2,728E-07;-14,08;-2,813;0;-2,813;-15,78;0;-15,78;0;0;0;-0,002114;-9,972E-09;-0,007444;-0,0006761;0;0;0;0;0
ffc50051-b4fd-4937-86f2-14ddf568f2ef;00.05.000;KXT Combar;'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe';'DIN EN 15804' / 'ISO 14025';specific dataset;1;pcs.;a9a0634a-6da0-c772-02fe-5adab924e545;1 m Schöck Isokorb® Typ KXT15 Combar-CV26-V6-h200-REI120;;;;;;;0,15;A1-A3;10,5;0,000000142;0,00383;0,0445;0,00364;0,000178;174;32,2;31,6;63,8;166;28,6;195;2,373;0;0;;;;;0;0,124;0,029;0;0
ffc50051-b4fd-4937-86f2-14ddf568f2ef;00.05.000;KXT Combar;'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe';'DIN EN 15804' / 'ISO 14025';specific dataset;1;pcs.;a9a0634a-6da0-c772-02fe-5adab924e545;1 m Schöck Isokorb® Typ KXT15 Combar-CV26-V6-h200-REI120;;;;;;;0,15;C4;0,0968;9,52E-13;0,0000557;0,00058;0,0000789;3,35E-08;1,26;;;0,148;;;1,3;0;0;0;;;;;0;0,884;0;0;0
ffc50051-b4fd-4937-86f2-14ddf568f2ef;00.05.000;KXT Combar;'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe';'DIN EN 15804' / 'ISO 14025';specific dataset;1;pcs.;a9a0634a-6da0-c772-02fe-5adab924e545;1 m Schöck Isokorb® Typ KXT15 Combar-CV26-V6-h200-REI120;;;;;;;0,15;D;-0,141;6,29E-13;-0,000079;-0,00054;-0,0000426;1,16E-08;-1,32;;;0,0691;;;-1,26;0;0;0;;;;;0;0;0;0;0
