UUID;Version;Name;Kategorie;Typ;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;Modul; A1-A3 existing; C3 existing; C4 existing; D existing
1490b480-2c36-43f2-ba8b-4ea49948f7c3;20.19.120;Fensterglas einfach;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;3b55ff4f-c91a-450b-a6d4-9d4cecfd291a;Fensterglas einfach m2;;10;;;;;;A1-A3;true;false;false;false
118d1b5e-5f22-4d04-8711-c4b02de02209;20.19.120;Metalllack (lösemittelbasiert);Metalle / Oberflächenbehandlung und Beschichtung von Metallen / (Nass-) Lackieren von Metallen;generic dataset;1;qm;ba9afd09-3a1c-41f2-95a1-9cfab23322e0;Metalllack (lösemittelbasiert) (m2);;0,21;;;;;;A1-A3;true;false;false;false
0b0d0210-c31d-4fc7-b11a-9cdfe0a87ed6;20.19.120;Gipsputz (Gips-Kalk-Putz);Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;3d72c00a-3766-4587-988d-0338518d4a13;Gipsputz (Gips-Kalk-Putz) (m³);;;900;;;;;A1-A3;true;false;false;false
0973f221-2284-4892-ae3d-1b8c2986b6dd;20.19.120;Zementestrich;Mineralische Baustoffe / Mörtel und Beton / Estrich trocken;generic dataset;1;m3;0be5ba26-743d-4866-bd41-08462ed62584;Zementestrich;;;2400;;;;;A1-A3;true;false;false;false
08bbc2e2-1513-4ce3-816e-99e95fdafc4e;20.19.120;Schnittholz Buche (12% Feuchte/10.7% H2O);Holz / Vollholz / Bau-Schnittholz;generic dataset;1;m3;37dc3dca-8419-4709-89c6-04dedcf3d17b;Timber beech (10.7% H2O content);;;739,2;;;;;A1-A3;true;false;false;false
08138b62-1b5f-497a-bf9a-d7f857a2e575;20.19.120;Lacksysteme Holzfenster Zwischenbeschichtung deckend weiß;Beschichtungen / Lacke und Lasuren / Lacksysteme Holzfenster;generic dataset;1;kg;b1e9e849-4d0a-4688-acda-bb5363e13f01;Lacksysteme Holzfenster;;;;;;;;A1-A3;true;false;false;false
07f3cd13-22bb-494d-803a-f0a440fbce7a;20.19.120;Kalk-Innenputz;Mineralische Baustoffe / Mörtel und Beton / Putz und Putzmörtel;generic dataset;1;m3;337721b9-e622-4f81-9365-3a2b0341aef5;Kalk-Innenputz (m³);;;900;;;;;A1-A3;true;false;false;false
061f0d5b-61f4-476d-9f2e-96f6a6df7786;20.19.120;Baumwolle ökologisch;Dämmstoffe / Baumwolle / Baumwolle ökologisch;generic dataset;1;kg;7b4e48eb-b3c9-4bf2-b03e-89193853a19a;Baumwollfaser (entkörnt);;;;;;;;A1-A3;true;false;false;false
05e29752-ffbf-4c5e-aaed-041782f566da;20.19.120;Hausmülldeponie;End of Life / Generisch / Hausmüll;generic dataset;1;kg;16768a0b-2697-465e-8a4f-47451ba0f6af;Hausmüll;;;;;;;;C4;false;false;true;false
0532424f-838f-4411-b8cc-0e29ad16d64b;20.19.120;Verbrennung Kunststoff in MVA inkl. Gutschrift;End of Life / Generisch / Kunststoffe;generic dataset;1;kg;4f1a3f3c-7b3b-11dd-ad8b-0800200c9a66;Abfallverbrennung von Plastik (unspezifische) Anteile in kommunalen Feststoffabfall;;;;;;;;C3;false;true;false;true
02f2750e-eec2-492a-9f05-b9600593b6c5;20.19.120;Fassadenfarbe Silikat-Dispersionsfarbe;Beschichtungen / Fassadenfarben / Silikat-Dispersion;generic dataset;1;kg;a62d9fbf-8c6c-42f3-adfa-8f8cd4633093;Farbe (Silikat-Dispersionsfarbe);;;;;;;;A1-A3;true;false;false;false
00c28f1f-1d49-4c81-9208-138922a1dd6c;20.19.120;Fenster-Beschlag für horizontales Schiebefenster;Komponenten von Fenstern und Vorhangfassaden / Beschläge / Aluminiumbeschläge;generic dataset;1;pcs.;6ab844c5-3e5f-4ed8-a401-2077df3ac771;Fenster Beschlagverbund (horizontales Schiebefenster);;;;;;;;A1-A3;true;false;false;false
ff9336ea-fb7f-4299-8a40-5e9a28538c85;20.20.010;Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (Dicke 0,004 m);Kunststoffe / Dachbahnen / Bitumen-Dachbahnen;generic dataset;1;qm;5c63dda0-e441-4ce9-a70b-b25d3ef90624;Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (m2);;5,21;;;;;;A1-A3;true;true;false;false
fa9f6670-3170-4597-92ab-a2fdec7f1451;20.20.010;Dreifachverglasung (Dicke: 0,036 m);Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;generic dataset;1;qm;472150d1-0e84-4dd5-98ba-18ee09bec971;Dreifach Isolierverglasung;;30;;;;;;A1-A3;true;true;false;false
f814e7e2-e438-4ea9-80cc-81254d01aba2;20.20.010;Gummi-Bodenbelag profiliert EN 12199 (Dicke 0,00355 m);Kunststoffe / Bodenbeläge / Gummi-/Kautschuk-Bodenbeläge;generic dataset;1;qm;f1fc90f7-7819-464f-9263-55f4a7bb4387;Gummi-Bodenbelag profiliert (m2);;4,82;;;;;;A1-A3;true;false;false;false
ef0d9cbc-4e89-4e78-8cb2-68f02a49b87d;20.20.010;Natursteinplatte, weich, Innenboden (Dicke 0,020 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;80e94985-bb97-47a2-b713-d1d57db9851c;Natursteinplatte, weich, Innenboden (m2);;52;;;;;;A1-A3;true;false;false;false
e9be7506-62ce-45b8-853f-c45c3f82401f;20.20.010;Marmorplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;449de2d1-05c9-4a70-b883-cbb8db862b53;Marmorplatte [m2];;52;;;;;;A1-A3;true;false;false;false
e8db532f-ee15-42a4-89c3-5ef789e1fb8f;20.20.010;Natursteinplatte, hart, Innenboden (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;860d1d17-4c79-4cbc-95a3-6496b7cc1412;Natursteinplatte, hart, Innenboden (m2);;52;;;;;;A1-A3;true;false;false;false
e5f97559-bb92-4c23-a722-480da1b559ad;20.20.010;Korklinoleum Fußbodenbelag (Dicke 0,0025 m);Kunststoffe / Bodenbeläge / Linoleum-Bodenbeläge;generic dataset;1;qm;e12b3b7b-8895-4823-b59d-66415a9e4341;Korklinoleum Fußbodenbelag [m2];;3,1;;;;;;A1-A3;true;false;false;false
def9e058-ac16-489e-9457-db7645404194;20.20.010;Mineralfaser Deckenplatten (Dicke 0,015 m);Mineralische Baustoffe / Steine und Elemente / Deckenplatten;generic dataset;1;qm;cb4730aa-fefa-4302-8822-d6497ab17f08;Mineralfaser Deckenplatten [m2];;2,4;;;;;;A1-A3;true;true;false;false
deb7fe73-3eb8-4f80-937b-7ce3a0a977ed;20.20.010;Unterspannbahn PP (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;9e2817a4-bb02-4985-b4f1-eab0dc8f48cf;Unterspannbahn PP m2;;0,15;;;;;;A1-A3;true;false;false;false
da72684f-471c-425b-817d-69f262323f04;20.20.010;Gipskartonplatte (Feuerschutz)(Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;qm;aa8f7f6b-2bf6-472b-b8d5-a8b39c3d7965;Gipskartonplatte (Feuerschutz) [m2];;10;;;;;;A1-A3;true;false;false;false
da4b704a-c901-414f-943f-8e1ff0f4566c;20.20.010;Natursteinplatte, hart, Außenbereich (Dicke 0,08 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;29a62518-f844-4c6b-9bb0-7065749fe34a;Natursteinplatte, hart, Außenbereich (m2);;208;;;;;;A1-A3;true;false;false;false
d56bd904-09a0-4d30-bdbe-5d4f892cc12b;20.20.010;Bitumenbahnen PYE-PV 200 S5 ns (geschiefert) (Dicke 0,004 m);Kunststoffe / Dachbahnen / Bitumen-Dachbahnen;generic dataset;1;qm;ed90c6fd-1492-4bed-a9ce-3e684e31423b;Bitumenbahnen PYE-PV 200 S5 ns (geschiefert) (m2);;6,2;;;;;;A1-A3;true;true;false;false
cb3f4a56-460c-4a3e-ae43-3e0a9dcb4319;20.20.010;Natursteinplatte, hart, Fassade (Dicke 0,030 m);Mineralische Baustoffe / Steine und Elemente / Naturwerkstein;generic dataset;1;qm;d024a0ea-718b-4ba3-94a8-88d92acbca61;Natursteinplatte, hart, Fassade (m2);;78;;;;;;A1-A3;true;false;false;false
bc50a404-ddf0-4f37-b62f-95130786b004;20.20.010;Dampfbremse PET gitterverstärkt (Dicke 0,0001 m);Kunststoffe / Folien und Vliese / Dampfbremse / Dampfsperre;generic dataset;1;qm;e843a2eb-5f8a-4f76-90df-3cc6b7bfca50;Dampfbremse PET m2;;0,12;;;;;;A1-A3;true;false;false;false
b4a0e610-e038-47d3-b86e-cef013cd7c83;20.20.010;Steinzeugfliesen glasiert (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Fliesen und Platten;generic dataset;1;qm;2feae0bc-5e28-4be0-b5a8-d06fd59a722c;Steinzeugfliesen glasiert (m2);;20;;;;;;A1-A3;true;false;false;false
ab574186-139f-4816-b7c1-d457b1258c7d;20.20.010;Trockenestrich (Gipskartonplatte) (Dicke 0,025 m);Mineralische Baustoffe / Steine und Elemente / Trockenestrich;generic dataset;1;qm;34590e2d-21c7-48fb-9e95-fe2f099413cc;Trockenestrich (Gipskartonplatte) [m2];;20,07;;;;;;A1-A3;true;false;false;false
a9a79b38-dc2c-4b51-a3cc-cf9fa0d299e7;20.20.010;Trockenestrich (Gipsfaserplatte) (Dicke 0,025 m);Mineralische Baustoffe / Steine und Elemente / Trockenestrich;generic dataset;1;qm;cb995c86-f5dd-49aa-9022-185ce9d595e1;Trockenestrich (Gipsfaserplatte) [m2];;24,07;;;;;;A1-A3;true;true;false;false
a92bd5a5-7cef-4050-8659-20a8d5a7a72b;20.20.010;Unterspannbahn PUR auf PET-Vlies (Dicke 0,0005 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;f795f4e1-97ed-4152-8353-cb877aafd37e;Unterspannbahn PUR auf PET-Vlies m2;;0,2;;;;;;A1-A3;true;false;false;false
99792cbc-c5f4-4d2d-bc9e-3790509891a0;20.20.010;Dampfbremse PE (Dicke 0,0002 m);Kunststoffe / Folien und Vliese / Dampfbremse / Dampfsperre;generic dataset;1;qm;3693f272-7f1f-441e-9273-d2d74af64425;Dampfbremse PE (m2);;0,2;;;;;;A1-A3;true;false;false;false
9049a94f-a527-4d87-a4b9-5a3a56f5ea19;20.20.010;Schiefer (Dicke 0,011 m);Mineralische Baustoffe / Steine und Elemente / Schiefer;generic dataset;1;qm;c50efc30-d953-43db-833f-9c8677de10c9;Schiefer m2;;30;;;;;;A1-A3;true;false;false;false
8a37ac61-585c-43a8-9773-10fce30096e4;20.20.010;Folie für Gründach (Dicke 0,001 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;9aef8354-00b7-4dcf-a77f-218e686e1ccc;Kunststofffolie (unspezifisch) m2;;1,13;;;;;;A1-A3;true;false;false;false
88619ce6-c0aa-43bd-9ac6-477b5d6ce442;20.20.010;Stabparkett (thickness 0,015 m);Holz / Holzböden / Parkett;generic dataset;1;qm;d73b61f3-98f6-46b6-a2df-a4d15f1456f4;Parkett (Stab-);;11,5;;;;;;A1-A3;true;false;false;false
76ab64f6-6d08-4b67-8cd7-13d26e68d95a;20.20.010;Fußbodenbelag mehrschichtiges Nadelvlies (Dicke 0,006 m);Kunststoffe / Bodenbeläge / Textile Bodenbeläge;generic dataset;1;qm;55ec41c6-0c64-446b-b39c-ecd72b7ebed6;Nadelvlies Bodenbelag;;1,4;;;;;;C3;false;true;false;true
73d1c1b7-d509-44c8-8518-848babdd7c01;20.20.010;Bitumenbahnen V 60 (Dicke 0,005 m);Kunststoffe / Dachbahnen / Bitumen-Dachbahnen;generic dataset;1;qm;636dfaef-8403-4a7b-aeb6-88de752ee8b1;Bitumenbahn V 60 m2;;5;;;;;;A1-A3;true;true;false;false
6d535792-4351-4d7d-97c6-6d2c3624f3e0;20.20.010;Gipsfaserplatte (Dicke 0,01 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;qm;7fbe7537-71b7-4813-953e-786630585a67;Gipsfaserplatte (m2);;10;;;;;;A1-A3;true;true;false;false
6aff7a60-d7cd-430e-8b15-02556b6f62ff;20.20.010;Lehmbauplatte (Dicke 0,02 m);Mineralische Baustoffe / Steine und Elemente / Lehmsteine;generic dataset;1;qm;4747e5e1-e880-4d5d-87ac-d1fabb9bdf3a;Lehmbauplatte [m2];;14;;;;;;A1-A3;true;true;false;false
66a90b47-27b8-46ce-830e-8ed22f4165d8;20.20.010;Unterspannbahn PE gewebeverstärkt (Dicke 0,00015 m);Kunststoffe / Folien und Vliese / Unterspannbahn;generic dataset;1;qm;eda3a44d-dd38-439e-a62b-e1844de99cf8;Unterspannbahn PE gewebeverstärkt m2;;0,14;;;;;;A1-A3;true;false;false;false
64da45fc-f415-4875-8a4e-7c23fe7a7aa9;20.20.010;Bitumenbahnen G 200 S4 (Dicke 0,004 m);Kunststoffe / Dachbahnen / Bitumen-Dachbahnen;generic dataset;1;qm;694db5ef-ec43-4a7c-ac54-6bd5c156d45e;Bitumenbahn G 200 S4;;5;;;;;;A1-A3;true;true;false;false
56e977b3-d042-4843-b40d-3a33dbb5a555;20.20.010;Linoleum (Dicke 0,0025 m);Kunststoffe / Bodenbeläge / Linoleum-Bodenbeläge;generic dataset;1;qm;78195f5a-5ed7-442f-907b-cc1649fdb1c8;Bodenbelag Linoleum;;3;;;;;;A1-A3;true;false;false;false
4f4e989b-bd5e-4d85-9a50-53f3c61eea70;20.20.010;PVC-Dachbahnen (Dicke 0,0012 m);Kunststoffe / Dachbahnen / PVC-Dachbahnen;generic dataset;1;qm;376553b6-fdeb-454f-bfdb-f022a50002dc;PVC-Dachbahn (m2);;1,5;;;;;;A1-A3;true;false;false;false
4e2c6692-148d-4311-b0cf-f0f174002d9e;20.20.010;Korkplatten 1m² (Dicke 0,008 m);Holz / Holzböden / Kork;generic dataset;1;qm;829941eb-8b29-494c-a3d2-111c0d05f794;Korklplatte 1m2, 8 mm;;3,6;;;;;;A1-A3;true;false;false;false
49b4cbe9-ac63-4811-a1c7-dd7278db8ac0;20.20.010;PE-Noppenfolie zur Abdichtung (Dicke 0,00125 m);Kunststoffe / Folien und Vliese / Folien zur Abdichtung;generic dataset;1;qm;3b7ef00c-c641-4ce6-962b-cbb3dd21b6ec;PE-Noppenfolie m2;;1,2;;;;;;A1-A3;true;false;false;false
3b66b7be-bc1e-4dd4-8779-453d4f81825f;20.20.010;Mehrschichtparkett (Dicke 0,01 m);Holz / Holzböden / Parkett;generic dataset;1;qm;e3bfa0da-f3f3-44cd-aedf-28aa3152b92e;Parkett (Mehrschicht-);;6,5;;;;;;A1-A3;true;false;false;false
38babeb7-2b2f-42e2-9270-0daac46ebe07;20.20.010;Korkplatten 1m²,  (Dicke 0,006 m);Holz / Holzböden / Kork;generic dataset;1;qm;37c391ec-bb08-45af-90ef-7a3e249d5972;Korkplatte 1m2, 6 mm;;2,7;;;;;;A1-A3;true;false;false;false
38a8d707-0c7f-4d91-a3db-9b5b2c9bb147;20.20.010;Gipswandbauplatte (Dicke 0,1 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;qm;3f4465fa-1ad9-443b-9946-ca128777c6a6;Gipswandbauplatte (m2);;84;;;;;;A1-A3;true;false;false;false
360cbe6a-bd01-4660-bd08-f7d3eb3d8b79;20.20.010;Korkplatten 1m² (Dicke 0,004 m);Holz / Holzböden / Kork;generic dataset;1;qm;15047627-b50d-4e3c-a98f-6748a5a7dc58;Korkplatten 1m2, 4 mm;;1,8;;;;;;A1-A3;true;false;false;false
341e2e42-dab2-427b-86f6-a80c701b6071;20.20.010;Dachbahnen EPDM (Dicke 0,0015 m);Kunststoffe / Dachbahnen / Elastomer-Dachbahnen;generic dataset;1;qm;9a0008bc-412d-4741-9731-cd65a3733f0f;Dachbahn EPDM (m2);;2;;;;;;A1-A3;true;false;false;false
07423e99-8c7c-4e93-8311-dcf7ae85c41d;20.20.010;Gipskartonplatte (imprägniert) (Dicke 0,0125 m);Mineralische Baustoffe / Steine und Elemente / Gipsplatten;generic dataset;1;qm;946db26b-2f8e-40ca-b933-110fc4f6d16f;Gipskartonplatte (imprägniert) [m2];;10;;;;;;A1-A3;true;false;false;false
7e083808-ffcb-4c0c-9d52-11c42c2c48e9;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;d94a2ae8-6ccf-43c4-b043-2f8cd0dae4d0;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW75;;;;;;0,86;;A1-A3;true;true;false;true
00402f5e-4a5b-48a5-b1e2-cbd4fddffbe7;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;0d5bada5-5a8e-4f9b-9151-6475819129db;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW100;;;;;;0,96;;A1-A3;true;true;false;true
7065f9ef-8969-4723-b311-c65042481dd1;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;0cbacd38-3133-4075-9b6e-123308e175e2;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW125;;;;;;1,08;;A1-A3;true;true;false;true
313eef35-fd80-4d4a-b8ab-96762d075cf6;00.01.004;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;ceecfc47-21ac-40c2-9286-8c56f875cadc;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW150;;;;;;1,2;;A1-A3;true;true;false;true
26730864-4f60-4274-9d38-5e0b0f0e234f;00.01.005;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;7ed0ec5a-2935-4991-b7f6-79ddbd5d08ff;Profil - König GmbH & Co. KG - Wandprofil verzinkt CW50;;;;;;0,72;;A1-A3;true;true;false;true
199ca92f-b191-4b77-8140-2b3816bffbfc;00.01.003;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;9179d581-bbb6-4f6d-84f7-0d10a89eb9c8;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW50;;;;;;0,716;;A1-A3;true;true;false;true
25b83cc5-12f5-4c46-a5ec-1ba9c07b237e;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;37eea24c-92da-4895-952c-7a55fbf936bd;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW75;;;;;;0,86;;A1-A3;true;true;false;true
63f9442f-4701-42e7-8166-df509288cd88;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;d4cc3800-1997-4c54-bfed-413471644602;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW150;;;;;;1,195;;A1-A3;true;true;false;true
d8139749-44f9-4658-8528-5547d78a499a;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;1a601390-b596-43cc-a510-a01527e7dbe5;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW125;;;;;;1,075;;A1-A3;true;true;false;true
38fe1c7e-9dd1-4b42-bad4-3a9d3f743e2f;00.01.004;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;74ee2b61-d57c-4cd7-aa90-270679fc68ef;Profil - König GmbH & Co. KG - Wandprofil korrosionsgeschützt CW100;;;;;;0,955;;A1-A3;true;true;false;true
b6a0db91-964d-452a-832d-5a26887f63d1;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;e5b9a263-beb6-4d2d-950d-705b87ed417f;Profil - König GmbH & Co. KG - Deckenprofil verzinkt Hutdecke 98;;;;;;0,61;;A1-A3;true;true;false;true
fbf50d71-abb0-4567-be08-4311c679973b;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;6fd56279-26e2-4c8d-9196-28824224b29b;Profil - König GmbH & Co. KG - Deckenprofil verzinkt UD28/48;;;;;;0,48;;A1-A3;true;true;false;true
7f8a6a50-c844-40f8-808b-0e6a14fe7ce0;00.01.004;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;b8237a74-18b7-4dd0-9742-46303c148779;Profil - König GmbH & Co. KG - Deckenprofil verzinkt CD60/27;;;;;;0,59;;A1-A3;true;true;false;true
2b008167-5610-4561-86fc-4a1976048366;00.01.003;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;acc09f03-6e01-4331-addd-b44d8642f862;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt Hutdecke 98;;;;;;0,61;;A1-A3;true;true;false;true
5da65ba4-67ca-4db3-bfa1-9ccafe5f30da;00.02.002;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;1cf5fca9-4b6e-4e35-a0f9-763cf79e07aa;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt UD28/48;;;;;;0,48;;A1-A3;true;true;false;true
0571d36b-4912-4e3b-b538-00818c3d52ec;00.02.002;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;Metalle / Stahl und Eisen / Stahlprofile;specific dataset;1;m;c4ae35a6-fa5d-4f00-9ca6-4ce45ba925a4;Profil - König GmbH & Co. KG - Deckenprofil korrosionsgeschützt CD60/27;;;;;;0,59;;A1-A3;true;true;false;true
9e5f0b91-c6ac-4361-a565-0e3e83dd1bce;00.01.005;Tageslichtsysteme - JET Brakel Aero GmbH - Glasarchitektur;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;f24e3bbe-33a5-4983-80db-05648f592e17;Tageslichtsysteme - JET Brakel Aero GmbH - Glasarchitektur;;89,92;;;;;;A1-A3;true;false;false;false
edb22445-e31b-40a6-9d35-db2f1d2ad44c;00.00.008;Tageslichtsysteme - JET Brakel Aero GmbH - JET VENTRIA 3 Systemflügel ;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;c54c1bbd-786e-4742-a2e3-33423045b7f0;Tageslichtsysteme - JET Brakel Aero GmbH - JET VENTRIA 3 Systemflügel ;;89,92;;;;;;A1-A3;true;false;false;false
d034be0b-0592-4557-b440-8abb5553a8d6;00.00.007;Tageslichtsysteme - JET Brakel Aero GmbH - JET BA 5/6-Verglasungssystem ;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Transparente Füllungen;representative dataset;1;qm;0c31d5e3-daae-4622-bd88-557cdce195ee;Tageslichtsysteme - JET Brakel Aero GmbH - JET BA 5/6-Verglasungssystem ;;89,92;;;;;;A1-A3;true;false;false;false
d2d1b29f-8dd7-4373-ab2a-de57acd51e72;00.00.028;FASBA e.V. Baustroh;Dämmstoffe / Stroh / Strohballen;specific dataset;1;m3;7acdb69c-7d9b-400a-bbeb-74c352c006d3;Strohballen;;;100;;;;;A1-A3;true;false;false;false
b6762ea6-ca6f-4039-ae9d-8e1f0a146632;00.00.002;Tor - Hörmann Legnica Sp. z o.o - Kipptor ET 500;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;182dbbda-b55b-4b40-81cd-a96f7a0be3ef;Tor - Hörmann Legnica Sp. z o.o - Kipptor ET 500;;36,1;;;;;;A1-A3;true;false;false;false
ffbf8bee-1796-4c5c-a815-41a1a8307de6;00.00.002;Tor - Hörmann Legnica Sp. z o.o - Schwingtor N 500;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;3e02ca38-e751-4799-be19-19bb3b658c79;Tor - Hörmann Legnica Sp. z o.o - Schwingtor N 500;;28,3;;;;;;A1-A3;true;false;false;false
ef35288f-66e7-4a7b-8f35-1a0a2edb5fef;00.00.002;Tür - Hörmann Legnica Sp. z o.o - Nebentür NT 500;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;5de43777-429b-4082-b01e-4bbe80b3cde0;Tür - Hörmann Legnica Sp. z o.o - Nebentür NT 500;;21,6;;;;;;A1-A3;true;false;false;false
d9184cba-f3ad-4ff0-9c71-90cc6e21fcb8;00.00.002;Tor - Hörmann Legnica Sp. z o.o - Sammelgaragentor ST 500;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;fac188c3-993f-49d1-a388-6fcebdf2e577;Tor - Hörmann Legnica Sp. z o.o - Sammelgaragentor ST 500;;29;;;;;;A1-A3;true;false;false;false
2383b727-ea29-4030-991b-5179e784338b;00.00.002;Tor - Hörmann Legnica Sp. z o.o - Sporthallentor SP 500;Komponenten von Fenstern und Vorhangfassaden / Türen und Tore / Stahl;specific dataset;1;qm;b74b5463-f2d5-4383-b41f-35da0ff86f1a;Tor - Hörmann Legnica Sp. z o.o - Sporthallentor SP 500;;28;;;;;;A1-A3;true;false;false;false
857ec105-07bd-4942-8b6a-4ecb6522f00d;00.00.002;Rahmenprofile für Fassaden - HUECK System GmbH & Co. KG - Trigon 60;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;57c4b951-51b8-4d97-9be6-8eb1fe146efc;Rahmenprofile für Fassaden - HUECK System GmbH & Co. KG - Trigon 60;;;;;;5,25;;A1-A3;true;true;true;false
fb529c2b-fd76-4645-91ee-e38b3cc234fb;00.00.002;Rahmenprofile für Fassaden - HUECK System GmbH & Co. KG - Trigon 50;Komponenten von Fenstern und Vorhangfassaden / Rahmen / Profile / Aluminium thermisch getrennt;specific dataset;1;m;41b4a300-38d8-4719-abee-5d659a4cc703;Rahmenprofile für Fassaden - HUECK System GmbH & Co. KG - Trigon 50;;;;;;4,99;;A1-A3;true;true;true;false
c727edab-e821-49e8-908f-6017a1713826;00.00.006;Lichtkuppeln - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtkuppel F100;Komponenten von Fenstern und Vorhangfassaden / Füllungen / Opake Füllungen;specific dataset;1;qm;bb25290b-208c-464b-8959-4fd55a827575;Lichtkuppeln - LAMILUX Heinrich Strunz GmbH - Rauchlift Lichtkuppel F100;;40,5;;;;;;A1-A3;true;false;false;false
